stop_pattern_id,stop_id,stop_sequence,timepoint
828_1_20260419,8372,5,0
828_1_20260419,8371,6,0
828_1_20260419,8370,7,0
828_1_20260419,8369,8,0
828_1_20260419,9321,9,0
828_1_20260419,9322,10,0
828_1_20260419,9323,11,0
828_1_20260419,9324,12,0
828_1_20260419,9325,13,0
828_1_20260419,9326,14,0
828_1_20260419,9327,15,0
828_1_20260419,9328,16,0
828_1_20260419,9329,17,0
828_1_20260419,9364,18,0
828_1_20260419,9365,19,0
828_1_20260419,9366,20,0
828_1_20260419,9367,21,0
828_1_20260419,9316,22,0
828_1_20260419,8315,23,0
828_1_20260419,8313,24,0
828_1_20260419,8312,25,0
828_1_20260419,8311,26,0
828_1_20260419,8310,27,0
828_1_20260419,8309,28,0
828_1_20260419,8307,29,0
828_1_20260419,8306,30,0
828_1_20260419,8305,31,0
828_1_20260419,8304,32,0
828_1_20260419,8303,33,0
828_1_20260419,8360,34,0
828_1_20260419,8298,35,1
1_0_20260419,7158,0,1
1_0_20260419,7134,1,0
1_0_20260419,7133,2,0
1_0_20260419,7132,3,0
1_0_20260419,7131,4,0
1_0_20260419,7129,5,0
1_0_20260419,7128,6,0
1_0_20260419,7126,7,0
1_0_20260419,7124,8,0
1_0_20260419,7123,9,0
1_0_20260419,7121,10,0
1_0_20260419,7120,11,0
1_0_20260419,7018,12,0
1_0_20260419,7017,13,1
1_0_20260419,7015,14,0
1_0_20260419,7014,15,0
1_0_20260419,7013,16,0
1_0_20260419,7012,17,0
1_0_20260419,5000,18,1
1_0_20260419,5002,19,0
1_0_20260419,5515,20,0
1_0_20260419,5006,21,0
1_0_20260419,5008,22,0
1_0_20260419,5010,23,0
1_0_20260419,5012,24,0
1_0_20260419,5014,25,0
1_0_20260419,5016,26,1
1_0_20260419,5018,27,0
1_0_20260419,5020,28,0
1_0_20260419,5024,29,0
1_0_20260419,5026,30,0
1_0_20260419,5028,31,0
1_0_20260419,3260,32,0
1_0_20260419,3262,33,0
1_0_20260419,3264,34,0
1_0_20260419,3266,35,0
1_0_20260419,3268,36,0
1_0_20260419,3000,37,1
1_0_20260419,3010,38,0
1_0_20260419,3270,39,0
1_0_20260419,3271,40,0
1_0_20260419,3272,41,0
1_0_20260419,3273,42,0
1_0_20260419,3274,43,0
1_0_20260419,3275,44,0
1_0_20260419,3276,45,0
1_0_20260419,3277,46,0
1_0_20260419,3279,47,0
1_0_20260419,3281,48,1
1_0_20260419,3012,49,0
1_0_20260419,3014,50,0
1_0_20260419,3016,51,0
1_0_20260419,3018,52,0
1_0_20260419,3020,53,0
1_0_20260419,3022,54,0
1_0_20260419,3024,55,0
1_0_20260419,3026,56,0
1_0_20260419,3028,57,0
1_0_20260419,3030,58,0
1_0_20260419,3034,59,0
1_0_20260419,3036,60,0
1_0_20260419,3038,61,0
1_0_20260419,3040,62,1
1_0_20260419,3400,63,0
1_0_20260419,3402,64,0
1_0_20260419,3404,65,0
1_0_20260419,3406,66,0
1_0_20260419,3408,67,0
1_0_20260419,3410,68,0
1_0_20260419,3412,69,0
1_0_20260419,3414,70,0
1_0_20260419,3416,71,0
1_0_20260419,3418,72,0
1_0_20260419,3420,73,0
1_0_20260419,3422,74,0
1_0_20260419,3424,75,0
1_0_20260419,3426,76,0
1_0_20260419,3428,77,0
1_0_20260419,3430,78,0
1_0_20260419,3432,79,0
1_0_20260419,3450,80,0
1_0_20260419,3434,81,0
1_0_20260419,3451,82,1
1_1_20260419,3280,0,1
1_1_20260419,3297,1,0
1_1_20260419,3299,2,0
1_1_20260419,3218,3,0
1_1_20260419,3234,4,0
1_1_20260419,3236,5,0
1_1_20260419,3238,6,0
1_1_20260419,3240,7,0
1_1_20260419,3242,8,0
1_1_20260419,3244,9,0
1_1_20260419,3246,10,0
1_1_20260419,3050,11,1
1_1_20260419,3052,12,0
1_1_20260419,3054,13,0
1_1_20260419,3056,14,0
1_1_20260419,3058,15,0
1_1_20260419,3060,16,0
1_1_20260419,3062,17,0
1_1_20260419,3064,18,0
1_1_20260419,3066,19,0
1_1_20260419,3068,20,0
1_1_20260419,3070,21,0
1_1_20260419,3072,22,0
1_1_20260419,3074,23,0
1_1_20260419,3076,24,0
1_1_20260419,3078,25,0
1_1_20260419,3080,26,0
1_1_20260419,3451,27,1
1_1_20260419,3435,28,0
1_1_20260419,3448,29,0
1_1_20260419,3452,30,0
1_1_20260419,3454,31,0
1_1_20260419,3456,32,0
1_1_20260419,3458,33,0
1_1_20260419,3460,34,0
1_1_20260419,3462,35,0
1_1_20260419,3464,36,0
1_1_20260419,3466,37,0
1_1_20260419,3468,38,0
1_1_20260419,3470,39,0
1_1_20260419,3472,40,0
1_1_20260419,3474,41,0
1_1_20260419,3476,42,0
1_1_20260419,3478,43,0
1_1_20260419,3480,44,0
1_1_20260419,3482,45,0
1_1_20260419,3081,46,1
1_1_20260419,3252,47,0
1_1_20260419,3254,48,0
1_1_20260419,3256,49,0
1_1_20260419,3258,50,0
1_1_20260419,5486,51,0
1_1_20260419,5488,52,0
1_1_20260419,5492,53,0
1_1_20260419,5496,54,0
1_1_20260419,5498,55,0
1_1_20260419,5500,56,1
1_1_20260419,5502,57,0
1_1_20260419,5506,58,0
1_1_20260419,5508,59,0
1_1_20260419,5510,60,0
1_1_20260419,5513,61,0
1_1_20260419,5514,62,0
1_1_20260419,5516,63,1
1_1_20260419,6012,64,0
1_1_20260419,6013,65,0
1_1_20260419,6014,66,0
1_1_20260419,6015,67,0
1_1_20260419,6055,68,1
1_1_20260419,6119,69,0
1_1_20260419,6120,70,0
1_1_20260419,6121,71,0
1_1_20260419,6123,72,0
1_1_20260419,6124,73,0
1_1_20260419,6125,74,0
1_1_20260419,6126,75,0
1_1_20260419,6128,76,0
1_1_20260419,6129,77,0
1_1_20260419,6131,78,0
1_1_20260419,6132,79,0
1_1_20260419,6133,80,0
1_1_20260419,6134,81,0
1_1_20260419,6158,82,1
915_0_20260419,9560,0,1
915_0_20260419,8573,1,0
915_0_20260419,8572,2,0
915_0_20260419,8571,3,0
915_0_20260419,8570,4,0
915_0_20260419,9545,5,1
915_0_20260419,8569,6,0
915_0_20260419,8568,7,0
915_0_20260419,8467,8,0
915_0_20260419,8429,9,0
915_0_20260419,8423,10,0
915_0_20260419,8422,11,0
915_0_20260419,8420,12,0
915_0_20260419,8419,13,0
915_0_20260419,8418,14,0
915_0_20260419,8417,15,0
915_0_20260419,8416,16,0
915_0_20260419,8415,17,0
915_0_20260419,8414,18,0
915_0_20260419,8413,19,0
915_0_20260419,8410,20,0
915_0_20260419,8409,21,0
915_0_20260419,9401,22,0
915_0_20260419,9402,23,0
915_0_20260419,9403,24,0
915_0_20260419,9404,25,0
915_0_20260419,9405,26,0
915_0_20260419,9406,27,0
915_0_20260419,9407,28,0
915_0_20260419,9408,29,0
915_0_20260419,9409,30,1
84_1_20260419,8858,0,1
84_1_20260419,8857,1,0
84_1_20260419,8856,2,0
84_1_20260419,8855,3,0
84_1_20260419,8854,4,0
84_1_20260419,8853,5,0
84_1_20260419,8852,6,0
84_1_20260419,8851,7,0
84_1_20260419,8850,8,0
84_1_20260419,8849,9,0
84_1_20260419,8848,10,0
84_1_20260419,8847,11,0
84_1_20260419,8846,12,0
84_1_20260419,8845,13,0
84_1_20260419,8844,14,0
84_1_20260419,8843,15,0
84_1_20260419,8842,16,0
84_1_20260419,8840,17,0
84_1_20260419,8839,18,0
84_1_20260419,8838,19,1
84_1_20260419,8737,20,0
84_1_20260419,8782,21,1
84_1_20260419,8781,22,0
84_1_20260419,8700,23,0
84_1_20260419,8780,24,0
84_1_20260419,8779,25,0
84_1_20260419,8704,26,0
84_1_20260419,8703,27,0
84_1_20260419,8730,28,0
84_1_20260419,8021,29,0
84_1_20260419,8020,30,0
84_1_20260419,8019,31,0
84_1_20260419,8018,32,0
84_1_20260419,8017,33,0
84_1_20260419,8006,34,0
84_1_20260419,8005,35,1
84_1_20260419,8004,36,0
84_1_20260419,9098,37,0
84_1_20260419,4113,38,0
84_1_20260419,5500,39,1
84_1_20260419,5502,40,0
84_1_20260419,5506,41,0
84_1_20260419,5508,42,0
84_1_20260419,5510,43,0
84_1_20260419,5513,44,0
84_1_20260419,5514,45,0
84_1_20260419,5516,46,1
915_1_20260419,9416,0,1
915_1_20260419,9401,1,0
915_1_20260419,9402,2,0
915_1_20260419,9403,3,0
915_1_20260419,9404,4,0
915_1_20260419,9405,5,0
915_1_20260419,9406,6,0
915_1_20260419,9407,7,0
915_1_20260419,9408,8,0
915_1_20260419,9409,9,0
915_1_20260419,9410,10,1
915_1_20260419,9411,11,0
915_1_20260419,9412,12,0
915_1_20260419,9414,13,0
915_1_20260419,9415,14,0
915_1_20260419,9416,15,1
915_1_20260419,9499,16,1
915_1_20260419,9417,17,0
915_1_20260419,9418,18,0
915_1_20260419,9419,19,0
915_1_20260419,9420,20,0
915_1_20260419,9422,21,0
915_1_20260419,9423,22,0
915_1_20260419,9429,23,0
915_1_20260419,9567,24,0
915_1_20260419,9568,25,0
915_1_20260419,9545,26,0
915_1_20260419,9546,27,0
915_1_20260419,9570,28,0
915_1_20260419,9571,29,0
915_1_20260419,9572,30,0
915_1_20260419,9573,31,0
915_1_20260419,9560,32,1
MEN_1_20260419,9150,0,1
MEN_1_20260419,9120,1,1
MEN_1_20260419,8011,2,1
MEN_1_20260419,3256,3,1
MEN_1_20260419,5017,4,1
685_1_20260419,5380,0,1
685_1_20260419,5381,1,0
685_1_20260419,5382,2,0
685_1_20260419,5383,3,0
685_1_20260419,5384,4,0
685_1_20260419,5385,5,0
685_1_20260419,5386,6,0
685_1_20260419,5388,7,0
685_1_20260419,5389,8,0
685_1_20260419,5390,9,0
685_1_20260419,5391,10,0
685_1_20260419,5392,11,0
685_1_20260419,5393,12,0
685_1_20260419,5394,13,0
685_1_20260419,5395,14,0
685_1_20260419,5396,15,0
685_1_20260419,5328,16,0
685_1_20260419,5329,17,0
685_1_20260419,5330,18,0
685_1_20260419,5332,19,0
685_1_20260419,4332,20,1
685_1_20260419,4330,21,0
685_1_20260419,4329,22,0
685_1_20260419,4328,23,0
685_1_20260419,4327,24,0
685_1_20260419,4325,25,0
685_1_20260419,4324,26,0
685_1_20260419,4323,27,0
685_1_20260419,5140,28,0
685_1_20260419,5139,29,0
685_1_20260419,4136,30,0
685_1_20260419,4135,31,0
685_1_20260419,4134,32,0
685_1_20260419,4133,33,0
685_1_20260419,4132,34,0
685_1_20260419,4131,35,0
685_1_20260419,4130,36,0
685_1_20260419,5136,37,0
685_1_20260419,5138,38,0
685_1_20260419,5449,39,0
685_1_20260419,5450,40,0
685_1_20260419,5435,41,0
685_1_20260419,5459,42,0
685_1_20260419,4469,43,0
685_1_20260419,4470,44,0
685_1_20260419,3839,45,1
84_0_20260419,5000,0,1
84_0_20260419,5002,1,0
84_0_20260419,5515,2,0
84_0_20260419,5006,3,0
84_0_20260419,5008,4,0
84_0_20260419,5010,5,0
84_0_20260419,5012,6,0
84_0_20260419,5014,7,0
84_0_20260419,5111,8,1
84_0_20260419,5112,9,0
84_0_20260419,5113,10,0
84_0_20260419,9099,11,0
84_0_20260419,9002,12,0
84_0_20260419,9003,13,0
84_0_20260419,9004,14,0
84_0_20260419,9005,15,1
84_0_20260419,9017,16,0
84_0_20260419,9018,17,0
84_0_20260419,9019,18,0
84_0_20260419,9020,19,0
84_0_20260419,9151,20,0
84_0_20260419,9152,21,0
84_0_20260419,9730,22,0
84_0_20260419,9703,23,0
84_0_20260419,9704,24,0
84_0_20260419,9779,25,0
84_0_20260419,9780,26,0
84_0_20260419,9700,27,0
84_0_20260419,9781,28,0
84_0_20260419,9782,29,1
84_0_20260419,9736,30,0
84_0_20260419,9837,31,0
84_0_20260419,9838,32,1
84_0_20260419,9839,33,0
84_0_20260419,9840,34,0
84_0_20260419,9841,35,0
84_0_20260419,9842,36,0
84_0_20260419,9843,37,0
84_0_20260419,9844,38,0
84_0_20260419,9845,39,0
84_0_20260419,9846,40,0
84_0_20260419,9847,41,0
84_0_20260419,9848,42,0
84_0_20260419,9849,43,0
84_0_20260419,8862,44,0
84_0_20260419,9851,45,0
84_0_20260419,9852,46,0
84_0_20260419,9853,47,0
84_0_20260419,9854,48,0
84_0_20260419,9855,49,0
84_0_20260419,9856,50,0
84_0_20260419,9857,51,0
84_0_20260419,9858,52,1
685_0_20260419,3839,0,1
685_0_20260419,3836,1,0
685_0_20260419,3825,2,0
685_0_20260419,3810,3,0
685_0_20260419,5469,4,0
685_0_20260419,4459,5,0
685_0_20260419,4435,6,0
685_0_20260419,4450,7,0
685_0_20260419,4449,8,0
685_0_20260419,4138,9,0
685_0_20260419,4137,10,0
685_0_20260419,5130,11,0
685_0_20260419,5131,12,0
685_0_20260419,5132,13,0
685_0_20260419,5133,14,0
685_0_20260419,5134,15,0
685_0_20260419,5135,16,0
685_0_20260419,4136,17,0
685_0_20260419,4139,18,0
685_0_20260419,5323,19,0
685_0_20260419,5324,20,0
685_0_20260419,5325,21,0
685_0_20260419,5327,22,0
685_0_20260419,5328,23,0
685_0_20260419,5329,24,0
685_0_20260419,5330,25,0
685_0_20260419,5332,26,0
685_0_20260419,4332,27,0
685_0_20260419,4330,28,0
685_0_20260419,4329,29,0
685_0_20260419,4328,30,0
685_0_20260419,4396,31,0
685_0_20260419,4395,32,0
685_0_20260419,4394,33,0
685_0_20260419,4393,34,0
685_0_20260419,4392,35,0
685_0_20260419,4391,36,0
685_0_20260419,4390,37,0
685_0_20260419,4389,38,0
685_0_20260419,4388,39,0
685_0_20260419,4387,40,0
685_0_20260419,4386,41,0
685_0_20260419,4385,42,0
685_0_20260419,4384,43,0
685_0_20260419,4383,44,0
685_0_20260419,4382,45,0
685_0_20260419,4381,46,1
MEN_0_20260419,5017,0,1
MEN_0_20260419,3263,1,1
MEN_0_20260419,9001,2,1
MEN_0_20260419,9119,3,1
MEN_0_20260419,9150,4,1
N5_0_20260419,5000,0,1
N5_0_20260419,5002,1,0
N5_0_20260419,5515,2,1
N5_0_20260419,5006,3,0
N5_0_20260419,5008,4,0
N5_0_20260419,5010,5,0
N5_0_20260419,5012,6,0
N5_0_20260419,5014,7,0
N5_0_20260419,5016,8,0
N5_0_20260419,5018,9,0
N5_0_20260419,5020,10,0
N5_0_20260419,5024,11,0
N5_0_20260419,5026,12,0
N5_0_20260419,5028,13,0
N5_0_20260419,3260,14,0
N5_0_20260419,3262,15,0
N5_0_20260419,3264,16,0
N5_0_20260419,3266,17,0
N5_0_20260419,3600,18,0
N5_0_20260419,3602,19,0
N5_0_20260419,3604,20,0
N5_0_20260419,3606,21,0
N5_0_20260419,3608,22,0
N5_0_20260419,3516,23,0
N5_0_20260419,3518,24,0
N5_0_20260419,3520,25,0
N5_0_20260419,3522,26,0
N5_0_20260419,3524,27,0
N5_0_20260419,3526,28,0
N5_0_20260419,3528,29,0
N5_0_20260419,3530,30,0
N5_0_20260419,3532,31,0
N5_0_20260419,3534,32,0
N5_0_20260419,3536,33,0
N5_0_20260419,3538,34,0
N5_0_20260419,3610,35,0
N5_0_20260419,3410,36,0
N5_0_20260419,3412,37,0
N5_0_20260419,3414,38,0
N5_0_20260419,3416,39,0
N5_0_20260419,3418,40,0
N5_0_20260419,3420,41,0
N5_0_20260419,3422,42,0
N5_0_20260419,3424,43,0
N5_0_20260419,3426,44,0
N5_0_20260419,3428,45,0
N5_0_20260419,3430,46,0
N5_0_20260419,3432,47,0
N5_0_20260419,3450,48,0
N5_0_20260419,3452,49,0
N5_0_20260419,3454,50,0
N5_0_20260419,3456,51,0
N5_0_20260419,3458,52,0
N5_0_20260419,3460,53,0
N5_0_20260419,3462,54,0
N5_0_20260419,3464,55,0
N5_0_20260419,3612,56,0
N5_0_20260419,3614,57,0
N5_0_20260419,3616,58,0
N5_0_20260419,3618,59,0
N5_0_20260419,3620,60,0
N5_0_20260419,3622,61,0
N5_0_20260419,3624,62,0
N5_0_20260419,3482,63,0
N5_0_20260419,3200,64,0
N5_0_20260419,3202,65,0
N5_0_20260419,3204,66,0
N5_0_20260419,3206,67,0
N5_0_20260419,3208,68,0
N5_0_20260419,3210,69,0
N5_0_20260419,3212,70,0
N5_0_20260419,3214,71,0
N5_0_20260419,3216,72,0
N5_0_20260419,3218,73,0
N5_0_20260419,3220,74,0
N5_0_20260419,3222,75,0
N5_0_20260419,3224,76,0
N5_0_20260419,3226,77,0
N5_0_20260419,3228,78,0
N5_0_20260419,3230,79,0
N5_0_20260419,3232,80,0
N5_0_20260419,3234,81,0
N5_0_20260419,3236,82,0
N5_0_20260419,3238,83,0
N5_0_20260419,3240,84,0
N5_0_20260419,3242,85,0
N5_0_20260419,3244,86,0
N5_0_20260419,3246,87,0
N5_0_20260419,3012,88,0
N5_0_20260419,3014,89,0
N5_0_20260419,3016,90,0
N5_0_20260419,3018,91,0
N5_0_20260419,3020,92,0
N5_0_20260419,3022,93,0
N5_0_20260419,3024,94,0
N5_0_20260419,3026,95,0
N5_0_20260419,3028,96,0
N5_0_20260419,3030,97,0
N5_0_20260419,3034,98,0
N5_0_20260419,3036,99,0
N5_0_20260419,3038,100,0
N5_0_20260419,3040,101,1
KPT_0_20260419,5017,0,1
KPT_0_20260419,3941,1,1
KPT_0_20260419,3939,2,1
KPT_0_20260419,3953,3,1
KPT_0_20260419,3935,4,1
KPT_0_20260419,3932,5,1
KPT_0_20260419,2020,6,1
KPT_0_20260419,2600,7,1
KPT_0_20260419,2519,8,1
KPT_0_20260419,2597,9,1
KPT_0_20260419,2757,10,1
KPT_0_20260419,1690,11,1
KPT_0_20260419,1003,12,1
KPT_0_20260419,1501,13,1
KPT_1_20260419,1501,0,1
KPT_1_20260419,1001,1,1
510_1_20260419,1568,25,0
510_1_20260419,1570,26,0
510_1_20260419,1572,27,0
510_1_20260419,1574,28,0
510_1_20260419,1623,29,0
510_1_20260419,1596,30,1
510_1_20260419,1183,31,0
510_1_20260419,1177,32,1
929_1_20260419,8627,0,1
929_1_20260419,8625,1,0
929_1_20260419,8624,2,0
929_1_20260419,8633,3,0
929_1_20260419,8622,4,0
929_1_20260419,8621,5,0
929_1_20260419,8607,6,0
929_1_20260419,8605,7,0
929_1_20260419,8604,8,0
929_1_20260419,8602,9,0
929_1_20260419,8601,10,0
929_1_20260419,9695,11,0
929_1_20260419,9696,12,0
929_1_20260419,9697,13,0
929_1_20260419,9698,14,0
929_1_20260419,8699,15,1
929_1_20260419,8698,16,0
929_1_20260419,8697,17,0
929_1_20260419,8696,18,0
929_1_20260419,8695,19,0
929_1_20260419,8694,20,0
929_1_20260419,8693,21,0
929_1_20260419,8692,22,0
929_1_20260419,8691,23,0
929_1_20260419,8615,24,1
929_1_20260419,8614,25,0
929_1_20260419,8613,26,0
929_1_20260419,8612,27,0
929_1_20260419,8611,28,0
929_1_20260419,8689,29,0
929_1_20260419,8588,30,0
929_1_20260419,8587,31,0
929_1_20260419,8586,32,0
929_1_20260419,8585,33,0
929_1_20260419,8584,34,0
929_1_20260419,8577,35,1
929_1_20260419,9559,36,1
929_1_20260419,9560,37,1
309_0_20260419,1848,0,1
309_0_20260419,1846,1,1
309_0_20260419,1944,2,0
309_0_20260419,1943,3,0
309_0_20260419,1942,4,0
309_0_20260419,1941,5,0
309_0_20260419,1940,6,0
309_0_20260419,0005,7,0
309_0_20260419,1928,8,0
309_0_20260419,1939,9,0
309_0_20260419,1938,10,0
309_0_20260419,1937,11,0
309_0_20260419,1936,12,0
309_0_20260419,1935,13,0
309_0_20260419,1933,14,0
309_0_20260419,1932,15,0
309_0_20260419,1931,16,0
309_0_20260419,1930,17,1
906_0_20260419,9620,0,1
906_0_20260419,8621,1,0
906_0_20260419,8607,2,0
906_0_20260419,8605,3,0
906_0_20260419,8604,4,0
906_0_20260419,8602,5,0
906_0_20260419,8601,6,1
906_0_20260419,9695,7,0
906_0_20260419,9696,8,0
906_0_20260419,9697,9,0
906_0_20260419,9698,10,0
906_0_20260419,8699,11,0
906_0_20260419,8694,12,0
906_0_20260419,8693,13,0
906_0_20260419,8692,14,0
906_0_20260419,8691,15,0
906_0_20260419,8690,16,0
906_0_20260419,8689,17,0
906_0_20260419,8588,18,0
906_0_20260419,8587,19,0
906_0_20260419,8586,20,0
906_0_20260419,8585,21,0
906_0_20260419,8584,22,0
906_0_20260419,8582,23,0
906_0_20260419,9580,24,0
906_0_20260419,8575,25,0
906_0_20260419,8573,26,0
906_0_20260419,8572,27,0
906_0_20260419,8571,28,0
906_0_20260419,8570,29,1
929_0_20260419,9560,0,1
929_0_20260419,9575,1,0
929_0_20260419,9559,2,1
929_0_20260419,9579,3,1
929_0_20260419,9583,4,0
929_0_20260419,9584,5,0
929_0_20260419,9585,6,0
929_0_20260419,9586,7,0
929_0_20260419,9587,8,0
929_0_20260419,9688,9,0
929_0_20260419,9689,10,0
929_0_20260419,9611,11,0
929_0_20260419,9612,12,0
929_0_20260419,9613,13,0
929_0_20260419,9614,14,0
929_0_20260419,9615,15,1
929_0_20260419,9691,16,0
929_0_20260419,9692,17,0
929_0_20260419,9693,18,0
929_0_20260419,9694,19,0
929_0_20260419,9695,20,0
929_0_20260419,9696,21,0
929_0_20260419,9697,22,0
929_0_20260419,8698,23,0
929_0_20260419,8699,24,1
929_0_20260419,8698,25,0
929_0_20260419,8697,26,0
929_0_20260419,8696,27,0
929_0_20260419,8695,28,0
929_0_20260419,9601,29,0
929_0_20260419,9602,30,0
929_0_20260419,9604,31,0
929_0_20260419,9605,32,0
929_0_20260419,9607,33,0
929_0_20260419,9621,34,0
929_0_20260419,9622,35,0
929_0_20260419,9623,36,0
929_0_20260419,9624,37,0
929_0_20260419,9625,38,0
929_0_20260419,9626,39,0
929_0_20260419,9627,40,1
309_1_20260419,1836,0,1
309_1_20260419,1837,1,0
309_1_20260419,1838,2,0
309_1_20260419,1839,3,0
309_1_20260419,1828,4,0
309_1_20260419,0005,5,0
309_1_20260419,1840,6,0
309_1_20260419,1841,7,0
309_1_20260419,1842,8,0
309_1_20260419,1843,9,0
309_1_20260419,1844,10,1
309_1_20260419,1946,11,1
309_1_20260419,1849,12,1
677_0_20260419,4333,0,1
677_0_20260419,4381,1,0
677_0_20260419,4320,2,0
677_0_20260419,4319,3,0
677_0_20260419,4918,4,0
677_0_20260419,4917,5,0
677_0_20260419,4916,6,0
677_0_20260419,4915,7,0
677_0_20260419,6906,8,0
677_0_20260419,6908,9,0
677_0_20260419,6710,10,0
677_0_20260419,6711,11,0
677_0_20260419,6712,12,0
677_0_20260419,6713,13,0
677_0_20260419,6714,14,0
677_0_20260419,6715,15,0
677_0_20260419,6716,16,0
677_0_20260419,6718,17,0
677_0_20260419,6719,18,0
677_0_20260419,6720,19,1
677_0_20260419,6721,20,0
677_0_20260419,6722,21,0
677_0_20260419,6723,22,0
677_0_20260419,6724,23,0
677_0_20260419,6725,24,0
677_0_20260419,6726,25,0
677_0_20260419,6727,26,0
677_0_20260419,6728,27,0
677_0_20260419,6729,28,0
677_0_20260419,6730,29,1
677_0_20260419,6732,30,0
677_0_20260419,7755,31,0
677_0_20260419,7748,32,0
677_0_20260419,6746,33,0
677_0_20260419,6417,34,0
677_0_20260419,6418,35,0
677_0_20260419,6419,36,0
677_0_20260419,6125,37,0
677_0_20260419,6126,38,0
677_0_20260419,6128,39,0
677_0_20260419,6129,40,0
677_0_20260419,6131,41,0
677_0_20260419,6132,42,0
677_0_20260419,6133,43,0
677_0_20260419,6134,44,0
677_0_20260419,6158,45,1
654_0_20260419,6010,0,1
654_0_20260419,6015,1,0
654_0_20260419,6055,2,0
654_0_20260419,6119,3,0
654_0_20260419,6120,4,0
654_0_20260419,6121,5,0
654_0_20260419,6122,6,1
654_0_20260419,6123,7,0
654_0_20260419,6124,8,0
654_0_20260419,6125,9,0
654_0_20260419,6126,10,0
654_0_20260419,6128,11,0
654_0_20260419,6129,12,0
654_0_20260419,6131,13,0
654_0_20260419,6132,14,0
654_0_20260419,6133,15,0
654_0_20260419,6136,16,0
654_0_20260419,6137,17,0
654_0_20260419,6139,18,0
654_0_20260419,6101,19,0
654_0_20260419,6140,20,0
654_0_20260419,6141,21,0
654_0_20260419,6142,22,0
654_0_20260419,6143,23,0
654_0_20260419,6144,24,0
654_0_20260419,6145,25,0
654_0_20260419,6146,26,0
654_0_20260419,6149,27,0
654_0_20260419,6150,28,0
654_0_20260419,6151,29,0
654_0_20260419,6152,30,0
654_0_20260419,6153,31,0
654_0_20260419,6155,32,0
654_0_20260419,6156,33,0
654_0_20260419,6157,34,0
654_0_20260419,6158,35,1
230_0_20260419,2002,0,1
230_0_20260419,2006,1,0
230_0_20260419,2008,2,0
230_0_20260419,2012,3,0
230_0_20260419,2024,4,0
230_0_20260419,2783,5,1
230_0_20260419,2786,6,0
230_0_20260419,2788,7,0
230_0_20260419,2789,8,0
230_0_20260419,2777,9,0
230_0_20260419,2771,10,0
230_0_20260419,2702,11,0
230_0_20260419,2142,12,0
230_0_20260419,2144,13,0
230_0_20260419,2704,14,0
230_0_20260419,2706,15,0
230_0_20260419,2530,16,1
230_0_20260419,2532,17,0
230_0_20260419,2534,18,0
230_0_20260419,2536,19,0
230_0_20260419,2538,20,0
230_0_20260419,2540,21,0
230_0_20260419,2544,22,0
230_0_20260419,2546,23,0
230_0_20260419,2548,24,1
230_1_20260419,2548,0,1
230_1_20260419,2550,1,0
230_1_20260419,2552,2,0
230_1_20260419,2554,3,0
230_1_20260419,2556,4,0
230_1_20260419,2558,5,0
230_1_20260419,2560,6,0
230_1_20260419,2562,7,0
230_1_20260419,2564,8,0
230_1_20260419,2566,9,1
230_1_20260419,2774,10,0
230_1_20260419,2776,11,0
230_1_20260419,2128,12,0
230_1_20260419,2778,13,0
230_1_20260419,2780,14,0
230_1_20260419,2773,15,0
230_1_20260419,2779,16,0
230_1_20260419,2769,17,0
230_1_20260419,2785,18,0
230_1_20260419,2781,19,1
230_1_20260419,2026,20,0
230_1_20260419,2028,21,0
230_1_20260419,2030,22,0
230_1_20260419,2002,23,1
677_1_20260419,7158,0,1
677_1_20260419,7134,1,0
677_1_20260419,7133,2,0
677_1_20260419,7132,3,0
677_1_20260419,7131,4,0
677_1_20260419,7129,5,0
677_1_20260419,7128,6,0
677_1_20260419,7126,7,0
677_1_20260419,7418,8,0
677_1_20260419,7417,9,0
677_1_20260419,7918,10,0
677_1_20260419,7746,11,0
677_1_20260419,6748,12,0
677_1_20260419,6755,13,0
677_1_20260419,7732,14,0
677_1_20260419,7731,15,0
677_1_20260419,7730,16,1
677_1_20260419,7729,17,0
677_1_20260419,7728,18,0
677_1_20260419,7726,19,0
677_1_20260419,7725,20,0
677_1_20260419,7724,21,0
677_1_20260419,7723,22,0
677_1_20260419,7722,23,0
677_1_20260419,7721,24,0
677_1_20260419,7700,25,1
677_1_20260419,7719,26,0
677_1_20260419,7718,27,0
677_1_20260419,7716,28,0
677_1_20260419,7715,29,0
677_1_20260419,7714,30,0
677_1_20260419,7713,31,0
677_1_20260419,7712,32,0
677_1_20260419,7711,33,0
677_1_20260419,7907,34,0
677_1_20260419,5914,35,0
677_1_20260419,5915,36,0
677_1_20260419,5916,37,0
677_1_20260419,5917,38,0
677_1_20260419,5918,39,0
677_1_20260419,5319,40,0
677_1_20260419,5380,41,0
677_1_20260419,5381,42,0
677_1_20260419,4333,43,1
HX_1_20260419,7923,0,1
HX_1_20260419,7922,1,0
HX_1_20260419,7920,2,0
HX_1_20260419,7019,3,0
HX_1_20260419,7018,4,0
HX_1_20260419,7017,5,1
HX_1_20260419,6509,6,0
HX_1_20260419,5016,7,1
26_1_20260419,3808,0,1
26_1_20260419,3825,1,0
26_1_20260419,3810,2,0
26_1_20260419,5469,3,0
26_1_20260419,4459,4,0
26_1_20260419,5534,5,0
26_1_20260419,4419,6,1
